time_step,step_idx,x,y,cur_x,cur_y
237,9,0.873961,0.564607,0.484683,0.156408
237,10,0.903301,0.620734,0.484683,0.156408
238,0,0.488314,0.158814,0.488314,0.158814
238,1,0.540987,0.19398,0.488314,0.158814
238,2,0.591456,0.232241,0.488314,0.158814
238,3,0.639541,0.27346,0.488314,0.158814
238,4,0.685067,0.317489,0.488314,0.158814
238,5,0.727871,0.364168,0.488314,0.158814
238,6,0.767799,0.413329,0.488314,0.158814
238,7,0.804707,0.464796,0.488314,0.158814
238,8,0.838463,0.518384,0.488314,0.158814
238,9,0.868945,0.5739,0.488314,0.158814
238,10,0.896043,0.631144,0.488314,0.158814
239,0,0.491953,0.161243,0.491953,0.161243
239,1,0.5445,0.196598,0.491953,0.161243
239,2,0.594832,0.23504,0.491953,0.161243
239,3,0.642769,0.27643,0.491953,0.161243
239,4,0.688137,0.320621,0.491953,0.161243
239,5,0.730774,0.367453,0.491953,0.161243
239,6,0.770526,0.416757,0.491953,0.161243
239,7,0.80725,0.468356,0.491953,0.161243
239,8,0.840814,0.522064,0.491953,0.161243
239,9,0.871097,0.577689,0.491953,0.161243
239,10,0.897989,0.635029,0.491953,0.161243
240,0,0.4956,0.163697,0.4956,0.163697
240,1,0.548019,0.19924,0.4956,0.163697
240,2,0.598213,0.237863,0.4956,0.163697
240,3,0.646,0.279426,0.4956,0.163697
240,4,0.691209,0.32378,0.4956,0.163697
240,5,0.733677,0.370765,0.4956,0.163697
240,6,0.773251,0.420212,0.4956,0.163697
240,7,0.809789,0.471943,0.4956,0.163697
240,8,0.843159,0.525772,0.4956,0.163697
240,9,0.873241,0.581505,0.4956,0.163697
240,10,0.899927,0.638942,0.4956,0.163697
241,0,0.499254,0.166174,0.499254,0.166174
241,1,0.551544,0.201908,0.499254,0.166174
241,2,0.601597,0.240712,0.499254,0.166174
241,3,0.649233,0.282448,0.499254,0.166174
241,4,0.694281,0.326966,0.499254,0.166174
241,5,0.736578,0.374105,0.499254,0.166174
241,6,0.775973,0.423695,0.499254,0.166174
241,7,0.812323,0.475558,0.499254,0.166174
241,8,0.845498,0.529507,0.499254,0.166174
241,9,0.875378,0.585349,0.499254,0.166174
241,10,0.901855,0.642882,0.499254,0.166174
242,0,0.502914,0.168676,0.502914,0.168676
242,1,0.555074,0.2046,0.502914,0.168676
242,2,0.604985,0.243587,0.502914,0.168676
242,3,0.652468,0.285497,0.502914,0.168676
242,4,0.697354,0.330178,0.502914,0.168676
242,5,0.739479,0.377471,0.502914,0.168676
242,6,0.778692,0.427204,0.502914,0.168676
242,7,0.814853,0.4792,0.502914,0.168676
242,8,0.84783,0.53327,0.502914,0.168676
242,9,0.877506,0.58922,0.502914,0.168676
242,10,0.903774,0.646849,0.502914,0.168676
243,0,0.506582,0.171202,0.506582,0.171202
243,1,0.558609,0.207317,0.506582,0.171202
243,2,0.608376,0.246487,0.506582,0.171202
243,3,0.655706,0.288571,0.506582,0.171202
243,4,0.700426,0.333417,0.506582,0.171202
243,5,0.742377,0.380864,0.506582,0.171202
243,6,0.781408,0.430741,0.506582,0.171202
243,7,0.817377,0.482869,0.506582,0.171202
243,8,0.850156,0.53706,0.506582,0.171202
243,9,0.879626,0.593119,0.506582,0.171202
243,10,0.905682,0.650844,0.506582,0.171202
244,0,0.510255,0.173752,0.510255,0.173752
244,1,0.562148,0.210059,0.510255,0.173752
244,2,0.611771,0.249413,0.510255,0.173752
244,3,0.658944,0.291671,0.510255,0.173752
244,4,0.703499,0.336682,0.510255,0.173752
244,5,0.745274,0.384284,0.510255,0.173752
244,6,0.78412,0.434305,0.510255,0.173752
244,7,0.819896,0.486566,0.510255,0.173752
244,8,0.852475,0.540877,0.510255,0.173752
244,9,0.881738,0.597045,0.510255,0.173752
244,10,0.90758,0.654866,0.510255,0.173752
245,0,0.513934,0.176326,0.513934,0.176326
245,1,0.565692,0.212826,0.513934,0.176326
245,2,0.615168,0.252364,0.513934,0.176326
245,3,0.662184,0.294797,0.513934,0.176326
245,4,0.706571,0.339974,0.513934,0.176326
245,5,0.748169,0.387731,0.513934,0.176326
245,6,0.786828,0.437896,0.513934,0.176326
245,7,0.82241,0.490289,0.513934,0.176326
245,8,0.854786,0.544722,0.513934,0.176326
245,9,0.88384,0.600998,0.513934,0.176326
245,10,0.909467,0.658914,0.513934,0.176326
246,0,0.517619,0.178924,0.517619,0.178924
246,1,0.56924,0.215618,0.517619,0.178924
246,2,0.618567,0.255341,0.517619,0.178924
246,3,0.665424,0.29795,0.517619,0.178924
246,4,0.709642,0.343292,0.517619,0.178924
246,5,0.751061,0.391204,0.517619,0.178924
246,6,0.789532,0.441514,0.517619,0.178924
246,7,0.824918,0.49404,0.517619,0.178924
246,8,0.85709,0.548593,0.517619,0.178924
246,9,0.885933,0.604977,0.517619,0.178924
246,10,0.911343,0.662989,0.517619,0.178924
247,0,0.521309,0.181547,0.521309,0.181547
247,1,0.572791,0.218435,0.521309,0.181547
247,2,0.621969,0.258343,0.521309,0.181547
247,3,0.668665,0.301128,0.521309,0.181547
247,4,0.712711,0.346636,0.521309,0.181547
247,5,0.75395,0.394704,0.521309,0.181547
247,6,0.792232,0.445158,0.521309,0.181547
247,7,0.827419,0.497817,0.521309,0.181547
247,8,0.859386,0.552491,0.521309,0.181547
247,9,0.888016,0.608983,0.521309,0.181547
247,10,0.913208,0.667091,0.521309,0.181547
248,0,0.525003,0.184194,0.525003,0.184194
248,1,0.576345,0.221276,0.525003,0.184194
248,2,0.625372,0.261371,0.525003,0.184194
248,3,0.671905,0.304332,0.525003,0.184194
248,4,0.715779,0.350007,0.525003,0.184194
248,5,0.756835,0.398231,0.525003,0.184194
248,6,0.794926,0.448829,0.525003,0.184194
248,7,0.829914,0.501621,0.525003,0.184194
248,8,0.861673,0.556416,0.525003,0.184194
248,9,0.89009,0.613016,0.525003,0.184194
248,10,0.915061,0.671219,0.525003,0.184194
249,0,0.528702,0.186866,0.528702,0.186866
249,1,0.579903,0.224143,0.528702,0.186866
249,2,0.628776,0.264424,0.528702,0.186866
249,3,0.675146,0.307563,0.528702,0.186866
249,4,0.718845,0.353404,0.528702,0.186866
249,5,0.759717,0.401784,0.528702,0.186866
249,6,0.797615,0.452527,0.528702,0.186866
249,7,0.832401,0.505452,0.528702,0.186866
249,8,0.863952,0.560367,0.528702,0.186866
249,9,0.892153,0.617075,0.528702,0.186866
249,10,0.916902,0.675372,0.528702,0.186866
250,0,0.532405,0.189562,0.532405,0.189562
250,1,0.583463,0.227035,0.532405,0.189562
250,2,0.632181,0.267503,0.532405,0.189562
250,3,0.678385,0.310819,0.532405,0.189562
250,4,0.721909,0.356828,0.532405,0.189562
250,5,0.762595,0.405363,0.532405,0.189562
250,6,0.800298,0.456251,0.532405,0.189562
250,7,0.834882,0.509309,0.532405,0.189562
250,8,0.866222,0.564345,0.532405,0.189562
250,9,0.894205,0.62116,0.532405,0.189562
250,10,0.918731,0.679552,0.532405,0.189562
251,0,0.536112,0.192283,0.536112,0.192283
251,1,0.587025,0.229952,0.536112,0.192283
251,2,0.635587,0.270607,0.536112,0.192283
251,3,0.681624,0.314101,0.536112,0.192283
251,4,0.72497,0.360277,0.536112,0.192283
251,5,0.765469,0.408969,0.536112,0.192283
251,6,0.802976,0.460002,0.536112,0.192283
251,7,0.837355,0.513192,0.536112,0.192283
251,8,0.868482,0.568348,0.536112,0.192283
251,9,0.896246,0.625272,0.536112,0.192283
251,10,0.920547,0.683757,0.536112,0.192283
252,0,0.539822,0.195028,0.539822,0.195028
252,1,0.590589,0.232894,0.539822,0.195028
252,2,0.638993,0.273737,0.539822,0.195028
252,3,0.684861,0.317409,0.539822,0.195028
252,4,0.728028,0.363753,0.539822,0.195028
252,5,0.768338,0.412601,0.539822,0.195028
252,6,0.805647,0.463779,0.539822,0.195028
252,7,0.83982,0.517102,0.539822,0.195028
252,8,0.870733,0.572378,0.539822,0.195028
252,9,0.898277,0.629409,0.539822,0.195028
252,10,0.922351,0.687988,0.539822,0.195028
253,0,0.543536,0.197798,0.543536,0.197798
253,1,0.594154,0.235862,0.543536,0.197798
253,2,0.642399,0.276893,0.543536,0.197798
253,3,0.688097,0.320743,0.543536,0.197798
253,4,0.731083,0.367254,0.543536,0.197798
253,5,0.771203,0.41626,0.543536,0.197798
253,6,0.808311,0.467582,0.543536,0.197798
253,7,0.842276,0.521038,0.543536,0.197798
253,8,0.872974,0.576434,0.543536,0.197798
253,9,0.900295,0.633572,0.543536,0.197798
253,10,0.924141,0.692244,0.543536,0.197798
254,0,0.547252,0.200592,0.547252,0.200592
254,1,0.597721,0.238854,0.547252,0.200592
254,2,0.645805,0.280074,0.547252,0.200592
254,3,0.69133,0.324103,0.547252,0.200592
254,4,0.734134,0.370782,0.547252,0.200592
254,5,0.774061,0.419944,0.547252,0.200592
254,6,0.810969,0.471412,0.547252,0.200592
254,7,0.844724,0.525,0.547252,0.200592
254,8,0.875205,0.580516,0.547252,0.200592
254,9,0.902302,0.63776,0.547252,0.200592
254,10,0.925918,0.696526,0.547252,0.200592
255,0,0.550971,0.203411,0.550971,0.203411
255,1,0.601288,0.241872,0.550971,0.203411
255,2,0.64921,0.28328,0.550971,0.203411
255,3,0.694562,0.327488,0.550971,0.203411
255,4,0.737181,0.374336,0.550971,0.203411
255,5,0.776915,0.423655,0.550971,0.203411
255,6,0.813619,0.475267,0.550971,0.203411
255,7,0.847163,0.528988,0.550971,0.203411
255,8,0.877425,0.584624,0.550971,0.203411
255,9,0.904297,0.641974,0.550971,0.203411
255,10,0.927681,0.700832,0.550971,0.203411
256,0,0.554691,0.206255,0.554691,0.206255
256,1,0.607497,0.246949,0.554691,0.206255
256,2,0.657767,0.290737,0.554691,0.206255
256,3,0.705322,0.33746,0.554691,0.206255
256,4,0.749989,0.38695,0.554691,0.206255
256,5,0.791608,0.43903,0.554691,0.206255
256,6,0.830029,0.493511,0.554691,0.206255
256,7,0.865114,0.550199,0.554691,0.206255
256,8,0.896737,0.608888,0.554691,0.206255
256,9,0.924784,0.669368,0.554691,0.206255
256,10,0.949153,0.731421,0.554691,0.206255
257,0,0.558416,0.209126,0.558416,0.209126
257,1,0.61106,0.25003,0.558416,0.209126
257,2,0.661156,0.294017,0.558416,0.209126
257,3,0.708524,0.340929,0.558416,0.209126
257,4,0.752994,0.390596,0.558416,0.209126
257,5,0.794405,0.442841,0.558416,0.209126
257,6,0.832609,0.497475,0.558416,0.209126
257,7,0.867469,0.554302,0.558416,0.209126
257,8,0.898858,0.613117,0.558416,0.209126
257,9,0.926664,0.673708,0.558416,0.209126
257,10,0.950786,0.735857,0.558416,0.209126
258,0,0.562146,0.212024,0.562146,0.212024
258,1,0.614625,0.253138,0.562146,0.212024
258,2,0.664545,0.297324,0.562146,0.212024
258,3,0.711725,0.344425,0.562146,0.212024
258,4,0.755996,0.39427,0.562146,0.212024
258,5,0.797198,0.44668,0.562146,0.212024
258,6,0.835183,0.501467,0.562146,0.212024
258,7,0.869815,0.558432,0.562146,0.212024
258,8,0.900969,0.617372,0.562146,0.212024
258,9,0.928532,0.678074,0.562146,0.212024
258,10,0.952406,0.740319,0.562146,0.212024
259,0,0.565879,0.214948,0.565879,0.214948
259,1,0.618192,0.256273,0.565879,0.214948
259,2,0.667934,0.30066,0.565879,0.214948
259,3,0.714924,0.34795,0.565879,0.214948
259,4,0.758995,0.397972,0.565879,0.214948
259,5,0.799986,0.450548,0.565879,0.214948
259,6,0.837751,0.505486,0.565879,0.214948
259,7,0.872154,0.56259,0.565879,0.214948
259,8,0.90307,0.621655,0.565879,0.214948
259,9,0.930389,0.682467,0.565879,0.214948
259,10,0.954013,0.744808,0.565879,0.214948
260,0,0.569615,0.217899,0.569615,0.217899
260,1,0.621761,0.259435,0.569615,0.217899
260,2,0.671323,0.304023,0.569615,0.217899
260,3,0.718122,0.351502,0.569615,0.217899
260,4,0.76199,0.401702,0.569615,0.217899
260,5,0.802769,0.454442,0.569615,0.217899
260,6,0.840312,0.509533,0.569615,0.217899
260,7,0.874483,0.566776,0.569615,0.217899
260,8,0.905161,0.625965,0.569615,0.217899
260,9,0.932235,0.686887,0.569615,0.217899
260,10,0.955606,0.749322,0.569615,0.217899
261,0,0.573354,0.220878,0.573354,0.220878
261,1,0.625331,0.262625,0.573354,0.220878
261,2,0.674712,0.307413,0.573354,0.220878
261,3,0.721318,0.355082,0.573354,0.220878
261,4,0.764982,0.40546,0.573354,0.220878
261,5,0.805546,0.458365,0.573354,0.220878
261,6,0.842865,0.513607,0.573354,0.220878
261,7,0.876804,0.570988,0.573354,0.220878
261,8,0.907242,0.630301,0.573354,0.220878
261,9,0.934068,0.691332,0.573354,0.220878
261,10,0.957186,0.753862,0.573354,0.220878
262,0,0.577096,0.223883,0.577096,0.223883
262,1,0.628903,0.265841,0.577096,0.223883
262,2,0.6781,0.310831,0.577096,0.223883
262,3,0.724511,0.358689,0.577096,0.223883
262,4,0.767969,0.409245,0.577096,0.223883
262,5,0.808318,0.462315,0.577096,0.223883
262,6,0.845411,0.517709,0.577096,0.223883
262,7,0.879116,0.575228,0.577096,0.223883
262,8,0.909311,0.634664,0.577096,0.223883
262,9,0.935888,0.695805,0.577096,0.223883
262,10,0.958751,0.758428,0.577096,0.223883
263,0,0.58084,0.226915,0.58084,0.226915
263,1,0.632474,0.269086,0.58084,0.226915
263,2,0.681487,0.314276,0.58084,0.226915
263,3,0.727702,0.362324,0.58084,0.226915
263,4,0.770953,0.413057,0.58084,0.226915
263,5,0.811083,0.466292,0.58084,0.226915
263,6,0.847949,0.521838,0.58084,0.226915
263,7,0.881418,0.579495,0.58084,0.226915
263,8,0.91137,0.639054,0.58084,0.226915
263,9,0.937696,0.700303,0.58084,0.226915
263,10,0.960302,0.76302,0.58084,0.226915
264,0,0.584586,0.229975,0.584586,0.229975
264,1,0.636046,0.272357,0.584586,0.229975
264,2,0.684873,0.317749,0.584586,0.229975
264,3,0.730889,0.365987,0.584586,0.229975
264,4,0.773931,0.416897,0.584586,0.229975
264,5,0.813842,0.470297,0.584586,0.229975
264,6,0.850479,0.525994,0.584586,0.229975
264,7,0.883711,0.583788,0.584586,0.229975
264,8,0.913417,0.64347,0.584586,0.229975
264,9,0.939491,0.704827,0.584586,0.229975
264,10,0.961839,0.767636,0.584586,0.229975
265,0,0.588333,0.233061,0.588333,0.233061
265,1,0.639618,0.275656,0.588333,0.233061
265,2,0.688256,0.321249,0.588333,0.233061
265,3,0.734073,0.369677,0.588333,0.233061
265,4,0.776904,0.420765,0.588333,0.233061
265,5,0.816594,0.474329,0.588333,0.233061
265,6,0.853,0.530177,0.588333,0.233061
265,7,0.885993,0.588108,0.588333,0.233061
265,8,0.915452,0.647913,0.588333,0.233061
265,9,0.941272,0.709376,0.588333,0.233061
265,10,0.96336,0.772277,0.588333,0.233061
266,0,0.592082,0.236174,0.592082,0.236174
266,1,0.643189,0.278982,0.592082,0.236174
266,2,0.691638,0.324777,0.592082,0.236174
266,3,0.737253,0.373394,0.592082,0.236174
266,4,0.779871,0.42466,0.592082,0.236174
266,5,0.819338,0.478389,0.592082,0.236174
266,6,0.855513,0.534387,0.592082,0.236174
266,7,0.888264,0.592454,0.592082,0.236174
266,8,0.917475,0.652381,0.592082,0.236174
266,9,0.943039,0.713951,0.592082,0.236174
266,10,0.964866,0.776944,0.592082,0.236174
267,0,0.595831,0.239315,0.595831,0.239315
267,1,0.646759,0.282335,0.595831,0.239315
267,2,0.695016,0.328331,0.595831,0.239315
267,3,0.740429,0.377139,0.595831,0.239315
267,4,0.782832,0.428582,0.595831,0.239315
267,5,0.822075,0.482475,0.595831,0.239315
267,6,0.858016,0.538624,0.595831,0.239315
267,7,0.890525,0.596827,0.595831,0.239315
267,8,0.919485,0.656875,0.595831,0.239315
267,9,0.944792,0.718551,0.595831,0.239315
267,10,0.966356,0.781634,0.595831,0.239315
268,0,0.599581,0.242482,0.599581,0.242482
268,1,0.650328,0.285715,0.599581,0.242482
268,2,0.698392,0.331914,0.599581,0.242482
268,3,0.7436,0.380911,0.599581,0.242482
268,4,0.785788,0.432531,0.599581,0.242482
268,5,0.824804,0.486588,0.599581,0.242482
268,6,0.860509,0.542887,0.599581,0.242482
268,7,0.892774,0.601226,0.599581,0.242482
268,8,0.921482,0.661395,0.599581,0.242482
268,9,0.946531,0.723177,0.599581,0.242482
268,10,0.96783,0.786349,0.599581,0.242482
269,0,0.60333,0.245677,0.60333,0.245677
269,1,0.653896,0.289123,0.60333,0.245677
269,2,0.701765,0.335523,0.60333,0.245677
269,3,0.746766,0.38471,0.60333,0.245677
269,4,0.788736,0.436508,0.60333,0.245677
269,5,0.827525,0.490728,0.60333,0.245677
269,6,0.862993,0.547177,0.60333,0.245677
269,7,0.895012,0.605651,0.60333,0.245677
269,8,0.923467,0.66594,0.60333,0.245677
269,9,0.948255,0.727827,0.60333,0.245677
269,10,0.969288,0.791089,0.60333,0.245677
270,0,0.60708,0.248898,0.60708,0.248898
270,1,0.657461,0.292558,0.60708,0.248898
270,2,0.705134,0.33916,0.60708,0.248898
270,3,0.749926,0.388537,0.60708,0.248898
270,4,0.791678,0.440511,0.60708,0.248898
270,5,0.830237,0.494895,0.60708,0.248898
270,6,0.865466,0.551493,0.60708,0.248898
270,7,0.897237,0.610102,0.60708,0.248898
270,8,0.925437,0.670511,0.60708,0.248898
270,9,0.949964,0.732502,0.60708,0.248898
270,10,0.97073,0.795852,0.60708,0.248898
271,0,0.610829,0.252147,0.610829,0.252147
271,1,0.661025,0.29602,0.610829,0.252147
271,2,0.708499,0.342824,0.610829,0.252147
271,3,0.753082,0.392391,0.610829,0.252147
271,4,0.794612,0.444541,0.610829,0.252147
271,5,0.83294,0.499089,0.610829,0.252147
271,6,0.867928,0.555836,0.610829,0.252147
271,7,0.899451,0.614579,0.610829,0.252147
271,8,0.927394,0.675107,0.610829,0.252147
271,9,0.951658,0.737201,0.610829,0.252147
271,10,0.972154,0.800639,0.610829,0.252147
272,0,0.614577,0.255423,0.614577,0.255423
272,1,0.664585,0.299509,0.614577,0.255423
272,2,0.712047,0.346326,0.614577,0.255423
272,3,0.756815,0.395725,0.614577,0.255423
272,4,0.798747,0.447553,0.614577,0.255423
272,5,0.837713,0.501647,0.614577,0.255423
272,6,0.87359,0.557836,0.614577,0.255423
272,7,0.906266,0.615946,0.614577,0.255423
272,8,0.935638,0.675793,0.614577,0.255423
272,9,0.961615,0.737191,0.614577,0.255423
272,10,0.984114,0.799946,0.614577,0.255423
273,0,0.618323,0.258726,0.618323,0.258726
273,1,0.668143,0.303026,0.618323,0.258726
273,2,0.715592,0.349855,0.618323,0.258726
273,3,0.760543,0.399088,0.618323,0.258726
273,4,0.802875,0.45059,0.618323,0.258726
273,5,0.842473,0.504223,0.618323,0.258726
273,6,0.879229,0.559841,0.618323,0.258726
273,7,0.913045,0.617295,0.618323,0.258726
273,8,0.943828,0.676429,0.618323,0.258726
273,9,0.971497,0.737083,0.618323,0.258726
273,10,0.995975,0.799093,0.618323,0.258726
274,0,0.622068,0.262056,0.622068,0.262056
274,1,0.671698,0.306569,0.622068,0.262056
274,2,0.718946,0.353601,0.622068,0.262056
274,3,0.763686,0.403026,0.622068,0.262056
274,4,0.805796,0.454709,0.622068,0.262056
274,5,0.845164,0.508511,0.622068,0.262056
274,6,0.881681,0.564286,0.622068,0.262056
274,7,0.915251,0.621884,0.622068,0.262056
274,8,0.945781,0.68115,0.622068,0.262056
274,9,0.973189,0.741921,0.622068,0.262056
274,10,0.997402,0.804036,0.622068,0.262056
275,0,0.625811,0.265413,0.625811,0.265413
275,1,0.675249,0.310139,0.625811,0.265413
275,2,0.722484,0.357185,0.625811,0.265413
275,3,0.767406,0.406443,0.625811,0.265413
275,4,0.809914,0.4578,0.625811,0.265413
275,5,0.849909,0.511138,0.625811,0.265413
275,6,0.887298,0.566333,0.625811,0.265413
275,7,0.921996,0.623258,0.625811,0.265413
275,8,0.953922,0.681783,0.625811,0.265413
275,9,0.983004,0.741772,0.625811,0.265413
275,10,1.00917,0.803088,0.625811,0.265413
276,0,0.629552,0.268797,0.629552,0.268797
276,1,0.678797,0.313735,0.629552,0.268797
276,2,0.726018,0.360795,0.629552,0.268797
276,3,0.771122,0.409887,0.629552,0.268797
276,4,0.814024,0.460915,0.629552,0.268797
276,5,0.85464,0.513781,0.629552,0.268797
276,6,0.892892,0.568382,0.629552,0.268797
276,7,0.928704,0.624613,0.629552,0.268797
276,8,0.962009,0.682364,0.629552,0.268797
276,9,0.992741,0.741525,0.629552,0.268797
276,10,1.02084,0.80198,0.629552,0.268797
277,0,0.63329,0.272208,0.63329,0.272208
277,1,0.679889,0.3151,0.63329,0.272208
277,2,0.723832,0.360708,0.63329,0.272208
277,3,0.764961,0.40887,0.63329,0.272208
277,4,0.803128,0.459411,0.63329,0.272208
277,5,0.838195,0.51215,0.63329,0.272208
277,6,0.870037,0.566896,0.63329,0.272208
277,7,0.898539,0.623454,0.63329,0.272208
277,8,0.923599,0.681618,0.63329,0.272208
277,9,0.945125,0.741181,0.63329,0.272208
277,10,0.963041,0.801928,0.63329,0.272208
278,0,0.637023,0.275644,0.637023,0.275644
278,1,0.683436,0.318736,0.637023,0.275644
278,2,0.727182,0.364534,0.637023,0.275644
278,3,0.768102,0.412873,0.637023,0.275644
278,4,0.806051,0.463578,0.637023,0.275644
278,5,0.840891,0.516467,0.637023,0.275644
278,6,0.872496,0.571351,0.637023,0.275644
278,7,0.900754,0.628031,0.637023,0.275644
278,8,0.925562,0.686303,0.637023,0.275644
278,9,0.946831,0.745958,0.637023,0.275644
278,10,0.964485,0.806782,0.637023,0.275644
279,0,0.64075,0.279105,0.64075,0.279105
279,1,0.686976,0.322398,0.64075,0.279105
279,2,0.730706,0.36821,0.64075,0.279105
279,3,0.771804,0.416398,0.64075,0.279105
279,4,0.81014,0.466811,0.64075,0.279105
279,5,0.845595,0.51929,0.64075,0.279105
279,6,0.878056,0.573672,0.64075,0.279105
279,7,0.907423,0.629785,0.64075,0.279105
279,8,0.933603,0.687454,0.64075,0.279105
279,9,0.956514,0.746498,0.64075,0.279105
279,10,0.976085,0.806732,0.64075,0.279105
280,0,0.644471,0.28259,0.644471,0.28259
280,1,0.690509,0.326083,0.644471,0.28259
280,2,0.734223,0.371911,0.644471,0.28259
280,3,0.775497,0.419948,0.644471,0.28259
280,4,0.814218,0.470066,0.644471,0.28259
280,5,0.850281,0.522129,0.644471,0.28259
280,6,0.88359,0.575996,0.644471,0.28259
280,7,0.914054,0.631521,0.644471,0.28259
280,8,0.941591,0.688555,0.644471,0.28259
280,9,0.966126,0.746942,0.644471,0.28259
280,10,0.987593,0.806527,0.644471,0.28259
281,0,0.648186,0.2861,0.648186,0.2861
281,1,0.694034,0.329793,0.648186,0.2861
281,2,0.737732,0.375636,0.648186,0.2861
281,3,0.779181,0.423523,0.648186,0.2861
281,4,0.818284,0.473343,0.648186,0.2861
281,5,0.854951,0.524982,0.648186,0.2861
281,6,0.889098,0.578321,0.648186,0.2861
281,7,0.920647,0.633237,0.648186,0.2861
281,8,0.949525,0.689604,0.648186,0.2861
281,9,0.975665,0.747291,0.648186,0.2861
281,10,0.999006,0.806166,0.648186,0.2861
282,0,0.651895,0.289634,0.651895,0.289634
282,1,0.697552,0.333527,0.651895,0.289634
282,2,0.741233,0.379385,0.651895,0.289634
282,3,0.782856,0.427121,0.651895,0.289634
282,4,0.822338,0.476641,0.651895,0.289634
282,5,0.859605,0.52785,0.651895,0.289634
282,6,0.894582,0.580648,0.651895,0.289634
282,7,0.927203,0.634934,0.651895,0.289634
282,8,0.957405,0.690602,0.651895,0.289634
282,9,0.985129,0.747545,0.651895,0.289634
282,10,1.01032,0.805652,0.651895,0.289634
283,0,0.655597,0.293193,0.655597,0.293193
283,1,0.701062,0.337284,0.655597,0.293193
283,2,0.744727,0.383158,0.655597,0.293193
283,3,0.786523,0.430742,0.655597,0.293193
283,4,0.826383,0.479959,0.655597,0.293193
283,5,0.864242,0.530731,0.655597,0.293193
283,6,0.900042,0.582975,0.655597,0.293193
283,7,0.933723,0.63661,0.655597,0.293193
283,8,0.965232,0.691549,0.655597,0.293193
283,9,0.994519,0.747704,0.655597,0.293193
283,10,1.02154,0.804985,0.655597,0.293193
284,0,0.659292,0.296776,0.659292,0.296776
284,1,0.702181,0.338734,0.659292,0.296776
284,2,0.742478,0.383188,0.659292,0.296776
284,3,0.780036,0.429979,0.659292,0.296776
284,4,0.814721,0.478937,0.659292,0.296776
284,5,0.846408,0.529888,0.659292,0.296776
284,6,0.874983,0.582647,0.659292,0.296776
284,7,0.900343,0.637024,0.659292,0.296776
284,8,0.922396,0.692824,0.659292,0.296776
284,9,0.941064,0.749846,0.659292,0.296776
284,10,0.956278,0.807885,0.659292,0.296776
285,0,0.662977,0.300381,0.662977,0.300381
285,1,0.705683,0.342526,0.662977,0.300381
285,2,0.745785,0.387156,0.662977,0.300381
285,3,0.783138,0.434111,0.662977,0.300381
285,4,0.817609,0.48322,0.662977,0.300381
285,5,0.849073,0.534309,0.662977,0.300381
285,6,0.877416,0.587192,0.662977,0.300381
285,7,0.902538,0.64168,0.662977,0.300381
285,8,0.924347,0.697576,0.662977,0.300381
285,9,0.942765,0.754679,0.662977,0.300381
285,10,0.957726,0.812784,0.662977,0.300381
286,0,0.666652,0.304008,0.666652,0.304008
286,1,0.709173,0.346341,0.666652,0.304008
286,2,0.749258,0.390986,0.666652,0.304008
286,3,0.78678,0.437805,0.666652,0.304008
286,4,0.821624,0.486651,0.666652,0.304008
286,5,0.853679,0.537371,0.666652,0.304008
286,6,0.882845,0.589805,0.666652,0.304008
286,7,0.90903,0.64379,0.666652,0.304008
286,8,0.932153,0.699155,0.666652,0.304008
286,9,0.952141,0.755728,0.666652,0.304008
286,10,0.96893,0.813331,0.666652,0.304008
287,0,0.670318,0.307658,0.670318,0.307658
287,1,0.712652,0.350176,0.670318,0.307658
287,2,0.752719,0.394838,0.670318,0.307658
287,3,0.79041,0.441522,0.670318,0.307658
287,4,0.825623,0.490102,0.670318,0.307658
287,5,0.858264,0.540446,0.670318,0.307658
287,6,0.888245,0.592419,0.670318,0.307658
287,7,0.915483,0.64588,0.670318,0.307658
287,8,0.939906,0.700684,0.670318,0.307658
287,9,0.961447,0.756684,0.670318,0.307658
287,10,0.980049,0.813728,0.670318,0.307658
288,0,0.673973,0.311329,0.673973,0.311329
288,1,0.716119,0.354034,0.673973,0.311329
288,2,0.756346,0.398551,0.673973,0.311329
288,3,0.794576,0.444795,0.673973,0.311329
288,4,0.830735,0.492676,0.673973,0.311329
288,5,0.864752,0.5421,0.673973,0.311329
288,6,0.896563,0.592974,0.673973,0.311329
288,7,0.926105,0.645197,0.673973,0.311329
288,8,0.953322,0.698669,0.673973,0.311329
288,9,0.97816,0.753286,0.673973,0.311329
288,10,1.00057,0.808943,0.673973,0.311329
289,0,0.677618,0.315022,0.677618,0.315022
289,1,0.719575,0.357912,0.677618,0.315022
289,2,0.759606,0.402607,0.677618,0.315022
289,3,0.797631,0.449019,0.677618,0.315022
289,4,0.833578,0.497058,0.677618,0.315022
289,5,0.867378,0.546632,0.677618,0.315022
289,6,0.898964,0.597645,0.677618,0.315022
289,7,0.928276,0.649998,0.677618,0.315022
289,8,0.955256,0.70359,0.677618,0.315022
289,9,0.979853,0.758316,0.677618,0.315022
289,10,1.00202,0.814071,0.677618,0.315022
290,0,0.681252,0.318737,0.681252,0.318737
290,1,0.72302,0.361812,0.681252,0.318737
290,2,0.763032,0.406523,0.681252,0.318737
290,3,0.801224,0.452798,0.681252,0.318737
290,4,0.837535,0.500563,0.681252,0.318737
290,5,0.871907,0.549742,0.681252,0.318737
290,6,0.904284,0.600256,0.681252,0.318737
290,7,0.934616,0.652025,0.681252,0.318737
